,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,tag,hand_labeled
636,durgadasji,iviangita,representing tec commons stack metagame podcast episode,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.723451663,TEC5,TEC15
637,durgadasji,iviangita,making cultural ethical contributions tec development,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.723451663,TEC15,TEC2
648,Vyvy-vi#5040,liviade,joining mvv runoff polishing session,Token Engineering Commons,2021-04-29,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.554641424,TEC2,TEC16
649,Vyvy-vi#5040,iviangita,inviting suga modules,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.554641424,TEC15,TEC16
650,Vyvy-vi#5040,zeptimusQ,yesterday restrospective meeting awesome sprint,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.554641424,TEC2,TEC8
651,Vyvy-vi#5040,solsista,everyone involved making praise dishing seamless conversations,Token Engineering Commons,2021-05-01,omega,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.554641424,TEC16,TEC15
665,markop,iviangita,always bringing us good designs,Token Engineering Commons,2021-04-30,praise,1000.0,200.0,100.0,0.001042633091,1.25115971,4.540587734,TEC16,TEC1
667,markop,iviangita,getting ball rolling hatch campaigns,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.540587734,TEC6,TEC3
671,markop,Tam2140,sharing straw hat red lawnmower photo new classic,Token Engineering Commons,2021-05-04,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,4.540587734,TEC2,TEC8
688,OOPS FIX ME,cranders71,attending 1hive tec hatch params party individuals attendance praise channel help join us,Token Engineering Commons,2021-05-07,praise,1000.0,100.0,200.0,0.001023154349,1.227785219,11.88985225,TEC3,TEC3
705,JessicaZartler,iviangita,great dao panel participated,Token Engineering Commons,2021-05-07,praise,1000.0,200.0,100.0,0.001042633091,1.25115971,3.818864055,TEC2,TE6
707,JessicaZartler,iviangita,things suga see,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.818864055,TEC2,TEC16
719,baartch#5796,iviangita,getting involved tec,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.778761331,TEC15,TEC16
720,baartch#5796,chuygarcia92,attending one today params parties tec,Token Engineering Commons,2021-05-06,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.778761331,TEC3,TEC13
725,JamesSimbouras,JessicaZartler,supporting cadcad community call,Commons Stack,2021-05-03,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.558303463,TEC15,TE1
730,vegayp,Tam2140,highly productive community stewards call,Token Engineering Commons,2021-04-28,praise,,,,0.0,1.3544018058690743,3.4535807,TEC8,TEC12
734,vegayp,chuygarcia92,joining comms wg call,Token Engineering Commons,2021-05-04,praise,,,,0.0,1.3544018058690743,3.4535807,TEC1,TEC1
735,vegayp,liviade,joining sourcecred committee call yesterday,Token Engineering Commons,2021-05-05,praise,,,,0.0,1.3544018058690743,3.4535807,TEC2,TEC12
739,vegayp,iviangita,awesome people interacted juan recently conversations amazing,Token Engineering Commons,2021-05-07,praise,,,,0.0,1.3544018058690743,3.4535807,TEC1,TEC16
741,vegayp,iviangita,motivating 1on1s,Token Engineering Commons,2021-05-07,praise,,,,0.0,1.3544018058690743,3.4535807,TEC17,TEC16
743,kristoferkristofer ,GriffGreen,jake countless hours put building dashboard ready play,Token Engineering Commons,2021-05-03,general,1000.0,200.0,400.0,0.001941913667,2.3302964,3.323643426,TEC15,TEC16
747,KZ Flyer#0926,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,2021-04-30,praise,500.0,25.0,100.0,0.0004317674408,0.518120929,3.300268935,TEC1,TE7
748,KZ Flyer#0926,iviangita,willszal 6405 mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,2021-05-07,praise testing,500.0,25.0,100.0,0.0004317674408,0.518120929,3.300268935,TEC1,TE7
749,KZ Flyer#0926,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,2021-05-07,praise,500.0,25.0,100.0,0.0004317674408,0.518120929,3.300268935,TEC1,TEC12
754,divine_comedian,iviangita,awesome memes,Token Engineering Commons,2021-05-07,praise,1000.0,100.0,200.0,0.001023154349,1.227785219,3.22455709,TEC1,TEC1
756,divine_comedian,naynaysoo,joining hatch communications hack session,Token Engineering Commons,2021-04-28,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.22455709,TEC1,TEC12
758,divine_comedian,iviangita,help support chuy comms,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.22455709,TEC1,TEC16
759,divine_comedian,iviangita,contributions glossary,Token Engineering Commons,2021-04-30,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.22455709,TEC1,TEC2
764,divine_comedian,chuygarcia92,joining comms wg call,Token Engineering Commons,2021-05-04,praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,3.22455709,TEC1,TEC12
772,Krisjones,adnfx2#9648,giving powers,Commons Stack,2021-05-05,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,3.07265941,TEC16,TEC15
777,The Blockchain Socialist#5005,Krisjones,thoughtful engagement last week moving quick activate membership,Commons Stack,2021-05-03,praise,1000.0,200.0,100.0,0.001042633091,1.25115971,2.963931196,TEC1,TEC15
779,The Blockchain Socialist#5005,iviangita,willszal 6405 mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,2021-05-07,praise testing,500.0,25.0,100.0,0.0004317674408,0.518120929,2.963931196,TEC1,TEC12
783,WhyldWanderer#7002,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,2021-04-30,praise,500.0,25.0,100.0,0.0004317674408,0.518120929,2.940556704,TEC1,TEC12
795,mzargham,iviangita,working d2d collaboration models,Telegram,2021-05-07,te praise,10000.0,300.0,100.0,0.002301427303,2.761712764,2.761712764,TEC14,TE2
798,fabimol,iviangita,working hard gardens,Token Engineering Commons,2021-05-07,praise,1000.0,200.0,200.0,0.001342393283,1.61087194,2.637207254,TEC15,TEC5
801,fabimol,iviangita,attending tec community call https youtu fvlttushrbg,Token Engineering Commons,2021-04-30,praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,2.637207254,TEC15,TEC12
804,aidanbrodieo,markop,attending comms call,Token Engineering Commons,2021-04-27,praise,1000.0,70.0,100.0,0.0006276224767,0.7531469721,2.580844474,TEC1,TEC1
807,danibelle,liviade,engaging comments mvv,Token Engineering Commons,2021-04-26,praise,1000.0,400.0,100.0,0.00168111096,2.017333152,2.535454081,TEC1,TEC2
808,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-05-07,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,2.535454081,TEC1,TEC12
819,PaulaBerman#9915,JessicaZartler,needs praise launching proof humanity pioneering ubi space,Commons Stack,2021-05-03,praise,1000.0,500.0,100.0,0.002000349895,2.400419873,2.400419873,TEC16,TE2
821,felixfalafel,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-05-07,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,2.128992869,TEC1,TE7
832,kei#9866,iviangita,willszal 6405 mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,2021-05-07,praise testing,500.0,25.0,100.0,0.0004317674408,0.518120929,1.712771486,TEC1,TEC12
839,HBesso31,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-30,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,1.554362787,TEC1,TEC12
840,HBesso31,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-30,te praise,500.0,25.0,100.0,0.0004317674408,0.518120929,1.554362787,TEC1,TEC12
848,Typto,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-30,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,1.386193917,TEC1,TEC12
849,bends#3537,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Token Engineering Commons,2021-04-30,praise,500.0,25.0,100.0,0.0004317674408,0.518120929,1.386193917,TEC1,TEC12
855,OOPS FIX ME,cranders71,attending 1hive tec hatch params party individuals attendance praise channel help join us,Token Engineering Commons,2021-05-07,praise,1000.0,100.0,200.0,0.001023154349,1.227785219,11.88985225,TEC3,TEC12
858,OOPS FIX ME,cranders71,attending 1hive tec hatch params party individuals attendance praise channel help join us,Token Engineering Commons,2021-05-07,praise,1000.0,100.0,200.0,0.001023154349,1.227785219,11.88985225,TEC3,TEC12
860,gcrewe,jeffemmett,sharing great article indigenous wisdom societal scale actualization,Telegram,2021-04-26,commons stack,1000.0,150.0,100.0,0.0008830136242,1.059616349,1.059616349,TEC1,TEC12
867,sergei_tran,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-05-07,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,1.036241858,TEC1,TEC12
868,sergei_tran,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-05-08,te praise,500.0,25.0,100.0,0.0004317674408,0.518120929,1.036241858,TEC1,TEC12
871,morgangr,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-30,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,1.036241858,TEC1,TEC3
873,MisterBoyfriend,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-30,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,1.036241858,TEC1,TEC12
876,loie_giveth,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-30,te praise,500.0,25.0,100.0,0.0004317674408,0.518120929,1.036241858,TEC1,TEC12
877,kentphilly,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-05-07,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,1.036241858,TEC1,TEC12
891,maxsong123,Tam2140,good call conversation upcoming tec hatch,Telegram,2021-05-03,commons stack,1500.0,100.0,100.0,0.0007755916724,0.9307100069,0.9307100069,TEC15,TEC2
892,jantinine,Tam2140,taking time talk tec hatch last week bringing dani along call,Telegram,2021-05-03,commons stack,1500.0,100.0,100.0,0.0007755916724,0.9307100069,0.9307100069,TEC6,TEC6
896,Revathi#5324,JessicaZartler,work regen network stewarding governance project joining cs partners,Commons Stack,2021-05-03,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,0.8680729884,TEC8,TE6
899,davidking 🐝#0780,Tam2140,username need one test,Token Engineering Commons,2021-05-04,praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,0.8680729884,TEC2,TEC12
902,rad casale#6107,sembrestels,coming hatch dashboard party today,Token Engineering Commons,2021-05-04,praise,1000.0,90.0,100.0,0.0006914702636,0.8297643163,0.8297643163,TEC3,TEC16
904,decentralizesdgs,iviangita,joining legal weekly call,Token Engineering Commons,2021-05-07,praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,0.7914556442,TEC4,TEC4
910,OOPS FIX ME,iviangita,joining tec community call https youtu carix3rovx0,Token Engineering Commons,2021-05-07,praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,11.88985225,TEC15,TEC12
915,emmy#1303,Krisjones,joining server last week great let us know questions,Commons Stack,2021-05-03,praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,0.6765296278,TEC2,TEC12
916,alex.v | Gnosis#4495,Krisjones,joining server last week great let us know questions,Commons Stack,2021-05-03,praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,0.6765296278,TEC2,TEC12
921,jantanner#2104,Krisjones,joining commons stack discord server glad,Commons Stack,2021-05-06,praise,1000.0,25.0,100.0,0.0004839649562,0.5807579475,0.5807579475,TEC5,TE12
923,GOOMBZ#3280,Krisjones,joining commons stack discord server glad,Commons Stack,2021-05-06,praise,1000.0,25.0,100.0,0.0004839649562,0.5807579475,0.5807579475,TEC5,TE7
926,willruddick,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-05-08,te praise,500.0,25.0,100.0,0.0004317674408,0.518120929,0.518120929,TEC1,TEC12
930,positonic,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-05-08,te praise,500.0,25.0,100.0,0.0004317674408,0.518120929,0.518120929,TEC1,TEC12
937,arcorren,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-05-07,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,0.518120929,TEC1,TE7
939,a_bornstein,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-30,commons stack,500.0,25.0,100.0,0.0004317674408,0.518120929,0.518120929,TEC1,TEC12
949,zeptimusQ,liviade,engaging comments mvv issues,Token Engineering Commons,2021-04-23,praise,1500.0,100.0,100.0,0.001086538869,1.303846642,43.85790881,TEC1,TEC2
952,zeptimusQ,Tam2140,influence support personally whole community generally stronger together,Token Engineering Commons,2021-04-16,praise,1000.0,100.0,100.0,0.0010126618,1.21519416,43.85790881,TEC15,TEC15
953,zeptimusQ,Suga#8514,productive chat yesterday great onboarding advice,Commons Stack,2021-04-21,praise,1000.0,100.0,100.0,0.0010126618,1.21519416,43.85790881,TEC6,TEC6
959,zeptimusQ,iviangita,attending transparency call today,Token Engineering Commons,2021-04-12,praise,1000.0,100.0,50.0,0.0007982581637,0.9579097965,43.85790881,TEC10,TEC10
963,zeptimusQ,zeptimusQ,joining hatchers outreach call,Token Engineering Commons,2021-04-21,praise,1000.0,70.0,50.0,0.0006674280466,0.8009136559,43.85790881,TEC6,TEC6
967,zeptimusQ,zeptimusQ,joining stewards meeting,Token Engineering Commons,2021-04-14,praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,43.85790881,TEC8,TEC12
968,zeptimusQ,zeptimusQ,joining restrospective meeting,Token Engineering Commons,2021-04-15,praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,43.85790881,TEC2,TEC8
971,zeptimusQ,chuygarcia92,attending today commons swarm weekly meeting,Token Engineering Commons,2021-04-19,praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,43.85790881,TEC5,TEC5
975,zeptimusQ,markop,joining comms weekly call,Token Engineering Commons,2021-04-13,praise,1000.0,50.0,50.0,0.0005802079686,0.6962495623,43.85790881,TEC1,TEC12
987,ygganderson,iviangita,work dashboard,Token Engineering Commons,2021-04-23,praise,5000.0,100.0,200.0,0.002032485621,2.438982745,29.83229292,TEC1,TEC16
999,Santigs67,JuankBell,helping maintain lit inner fire motivation inspiration humbleness one us,Token Engineering Commons,2021-04-24,praise,5000.0,100.0,100.0,0.001603678348,1.924414018,26.79051054,TEC16,TEC16
1001,Santigs67,Suga#8514,invaluable perspective advice onboarding chat yesterday,Commons Stack,2021-04-21,praise,1000.0,100.0,100.0,0.0010126618,1.21519416,26.79051054,TEC6,TEC15
1012,Santigs67,iviangita,joining tec community call https youtu z53dnjksgck,Token Engineering Commons,2021-04-23,praise,1000.0,60.0,50.0,0.0006238180076,0.7485816091,26.79051054,TEC15,TEC12
1016,Suga#8514,liviade,engaging bot praise telegram,Telegram,2021-04-12,te praise,1000.0,200.0,100.0,0.00144876219,1.738514628,25.99353141,TEC16,TEC12
1022,Suga#8514,liviade,suga tam2140 working onboarding journey specially suga joining enthusiasm quickly picking,Token Engineering Commons,2021-04-13,praise,1000.0,100.0,100.0,0.0010126618,1.21519416,25.99353141,TEC6,TEC6
1026,Suga#8514,chuygarcia92,amazing 1 1 session exciting ideas comms,Token Engineering Commons,2021-04-13,praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,25.99353141,TEC1,TEC1
