,To,From,Reason for dishing,Server,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,day_of_week,tag,Kmean tag
53,iviangita,markop,praise queen,Token Engineering Commons,praise,0.013007240477509273,0.013007240477509273,0.5419683532295531,0.12914010096482895,0.17914320351664578,0.12373386133395366,Friday,TEC16,#1 cluster
54,iviangita,Vyvy-vi#5040,setting miro board sprint retrospectives,Token Engineering Commons,praise,0.16843965568918112,0.012632974176688584,0.2807327594819685,0.15832904679009138,0.21963412171858693,0.16023144214348348,Friday,TEC10,#1 cluster
55,iviangita,GriffGreen,always cleaning videos making praise,Telegram,cs ddev team,0.20891748805522128,0.015668811604141596,0.1740979067126844,0.1686406531652432,0.23393838656045018,0.19873675390225934,Wednesday,TEC16,#1 cluster
56,iviangita,iviangita,work behind scenes,Token Engineering Commons,praise,0.023600328432093972,0.023600328432093972,0.3933388072015662,0.1403141087078421,0.19464379189020722,0.22450263533619655,Friday,TEC2,#1 cluster
57,iviangita,iviangita,new deck community call,Token Engineering Commons,praise,0.03239429156723064,0.03239429156723064,0.26995242972692196,0.14959032849545048,0.2075117680465749,0.30815689059659135,Friday,TEC15,#1 cluster
58,iviangita,iviangita,really great commons stack comms organizing things within chaos,Token Engineering Commons,praise,0.03239429156723064,0.03239429156723064,0.26995242972692196,0.14959032849545048,0.2075117680465749,0.30815689059659135,Friday,TEC1,#1 cluster
59,iviangita,BlairV,comms help labs great co facilitator,Token Engineering Commons,praise,0.025976034098639383,0.012988017049319692,0.4329339016439897,0.11771112895686732,0.16328892865357478,0.24710198959760915,Thursday,TEC1,#1 cluster
60,iviangita,Tam2140,keeping stewards working groups transparent stewards audit forum,Token Engineering Commons,praise,0.025976034098639383,0.012988017049319692,0.4329339016439897,0.11771112895686732,0.16328892865357478,0.24710198959760915,Thursday,TEC8,#1 cluster
61,iviangita,iviangita,working apostrophe issue praise bot,Token Engineering Commons,praise,0.025976034098639383,0.012988017049319692,0.4329339016439897,0.11771112895686732,0.16328892865357478,0.24710198959760915,Friday,TEC16,#1 cluster
62,iviangita,Vyvy-vi#5040,working apostrophe issue praise bot,Token Engineering Commons,praise,0.025976034098639383,0.012988017049319692,0.4329339016439897,0.11771112895686732,0.16328892865357478,0.24710198959760915,Friday,TEC16,#1 cluster
63,iviangita,iviangita,present transparency sync call today,Token Engineering Commons,praise,0.03704476383125826,0.01852238191562913,0.30870636526048545,0.11868760099891143,0.16464349106293721,0.3523953969307786,Monday,TEC10,#1 cluster
64,iviangita,iviangita,amazing ideas transparency,Token Engineering Commons,praise,0.03704476383125826,0.01852238191562913,0.30870636526048545,0.11868760099891143,0.16464349106293721,0.3523953969307786,Friday,TEC10,#1 cluster
65,iviangita,naynaysoo,attending seo hack session,Token Engineering Commons,praise,0.03704476383125826,0.01852238191562913,0.30870636526048545,0.11868760099891143,0.16464349106293721,0.3523953969307786,Friday,TEC1,#1 cluster
66,iviangita,Krisjones,great team peers work,Commons Stack,praise,0.03704476383125826,0.01852238191562913,0.30870636526048545,0.11868760099891143,0.16464349106293721,0.3523953969307786,Monday,TEC16,#1 cluster
67,iviangita,Tam2140,airdropping cslove new members swiss membership today,Token Engineering Commons,praise,0.03704476383125826,0.01852238191562913,0.30870636526048545,0.11868760099891143,0.16464349106293721,0.3523953969307786,Tuesday,TEC2,#1 cluster
68,iviangita,iviangita,coordination proactive,Token Engineering Commons,praise,0.03704476383125826,0.01852238191562913,0.30870636526048545,0.11868760099891143,0.16464349106293721,0.3523953969307786,Friday,TEC14,#1 cluster
69,iviangita,iviangita,awesome people interacted juan recently conversations amazing,Token Engineering Commons,praise,0.03704476383125826,0.01852238191562913,0.30870636526048545,0.11868760099891143,0.16464349106293721,0.3523953969307786,Friday,TEC1,#1 cluster
70,iviangita,iviangita,joining legal weekly sync,Token Engineering Commons,praise,0.038139822103738334,0.015255928841495334,0.31783185086448607,0.11141085886269915,0.15454919126301414,0.36281234806456697,Friday,TEC4,#1 cluster
71,iviangita,chuygarcia92,joining comms wg call,Token Engineering Commons,praise,0.038139822103738334,0.015255928841495334,0.31783185086448607,0.11141085886269915,0.15454919126301414,0.36281234806456697,Tuesday,TEC1,#1 cluster
72,iviangita,iviangita,joining legal weekly call,Token Engineering Commons,praise,0.038139822103738334,0.015255928841495334,0.31783185086448607,0.11141085886269915,0.15454919126301414,0.36281234806456697,Friday,TEC4,#1 cluster
73,Suga#8514,cranders71,publishing token engineering commons hatch economy choice rapidly excellently,Token Engineering Commons,praise,0.14413909734214544,0.01081043230066091,0.3603477433553636,0.15462348986557478,0.21449377152746069,0.11558546560879457,Friday,TEC5,#1 cluster
74,Suga#8514,liviade,delightful blogpost https medium com token engineering commons economy choice v2 4f7c9fb42d99,Token Engineering Commons,praise,0.024462663547199115,0.024462663547199115,0.40771105911998523,0.14544106206493643,0.20175590379013686,0.1961666479305433,Friday,TEC1,#1 cluster
75,Suga#8514,iviangita,work around dashboard,Token Engineering Commons,praise,0.02061600187969786,0.01030800093984893,0.5154000469924465,0.12079244162573238,0.16756332686304357,0.16532018169923085,Friday,TEC1,#1 cluster
76,Suga#8514,liviade,joining mvv runoff polishing session,Token Engineering Commons,praise,0.03404143184867419,0.03404143184867419,0.28367859873895157,0.1571964913055821,0.21806304036916035,0.2729790058889575,Thursday,TEC2,#1 cluster
77,Suga#8514,iviangita,outstanding momentum onboarding fresh eye perspective help onboarding nice 1on1s efforts onboarding writing editing everywhere,Token Engineering Commons,praise,0.03404143184867419,0.03404143184867419,0.28367859873895157,0.1571964913055821,0.21806304036916035,0.2729790058889575,Friday,TEC6,#1 cluster
78,Suga#8514,iviangita,getting ball rolling hatch campaigns,Token Engineering Commons,praise,0.03404143184867419,0.03404143184867419,0.28367859873895157,0.1571964913055821,0.21806304036916035,0.2729790058889575,Friday,TEC6,#1 cluster
79,Suga#8514,iviangita,attending tec community call https youtu fvlttushrbg,Token Engineering Commons,praise,0.036445361931530695,0.027334021448648018,0.3037113494294224,0.14253226827884388,0.19772082374364752,0.29225617516790736,Friday,TEC15,#1 cluster
80,Suga#8514,liviade,voting mvv sharing,Telegram,te commons,0.03921461035584887,0.019607305177924434,0.3267884196320739,0.12563956537672666,0.17428725903259376,0.3144628404248325,Tuesday,TEC2,#1 cluster
81,Suga#8514,markop,attending comms call,Token Engineering Commons,praise,0.03921461035584887,0.019607305177924434,0.3267884196320739,0.12563956537672666,0.17428725903259376,0.3144628404248325,Tuesday,TEC1,#1 cluster
82,Suga#8514,liviade,joining soft gov call yesterday,Token Engineering Commons,praise,0.03921461035584887,0.019607305177924434,0.3267884196320739,0.12563956537672666,0.17428725903259376,0.3144628404248325,Wednesday,TEC2,#1 cluster
83,Suga#8514,iviangita,onboarding work blog post working right,Token Engineering Commons,praise,0.03921461035584887,0.019607305177924434,0.3267884196320739,0.12563956537672666,0.17428725903259376,0.3144628404248325,Friday,TEC1,#1 cluster
84,Suga#8514,iviangita,participating mvv polishing,Token Engineering Commons,praise,0.03921461035584887,0.019607305177924434,0.3267884196320739,0.12563956537672666,0.17428725903259376,0.3144628404248325,Friday,TEC13,#1 cluster
85,Suga#8514,iviangita,new web3 gave tam opportunity explain understanding,Token Engineering Commons,praise,0.03921461035584887,0.019607305177924434,0.3267884196320739,0.12563956537672666,0.17428725903259376,0.3144628404248325,Friday,TEC2,#1 cluster
86,Suga#8514,iviangita,motivating 1on1s,Token Engineering Commons,praise,0.03921461035584887,0.019607305177924434,0.3267884196320739,0.12563956537672666,0.17428725903259376,0.3144628404248325,Friday,TEC17,#1 cluster
87,Suga#8514,sembrestels,coming hatch dashboard party today,Token Engineering Commons,praise,0.03981973948561253,0.01791888276852564,0.3318311623801044,0.12194821486138133,0.16916661600878752,0.3193153844955887,Tuesday,TEC3,#1 cluster
88,Suga#8514,Tam2140,joining community stewards sync yesterday,Token Engineering Commons,praise,0.03981973948561253,0.01791888276852564,0.3318311623801044,0.12194821486138133,0.16916661600878752,0.3193153844955887,Thursday,TEC8,#1 cluster
89,Suga#8514,chuygarcia92,joining comms wg call,Token Engineering Commons,praise,0.04044383707939308,0.01617753483175723,0.337031975661609,0.1181411547348725,0.163885460587417,0.3243200371049512,Tuesday,TEC1,#1 cluster
90,Suga#8514,iviangita,joining tec community call https youtu carix3rovx0,Token Engineering Commons,praise,0.04243929950873842,0.010609824877184605,0.35366082923948683,0.10596862674475631,0.14699972452550955,0.3403216951043244,Friday,TEC15,#1 cluster
91,ygganderson,iviangita,working d2d collaboration models,Telegram,te praise,0.19206240223746412,0.02880936033561962,0.16005200186455346,0.1957686483274786,0.27157035305037924,0.15173723418450502,Friday,TEC14,#5 cluster
92,ygganderson,GriffGreen,jake countless hours put building dashboard ready play,Token Engineering Commons,general,0.015682504697434006,0.015682504697434006,0.5227501565811334,0.13488040746508287,0.18710615911290068,0.12389826744601497,Monday,TEC15,#1 cluster
93,ygganderson,solsista,pushing software engineers edge te discord servers te ethics evangelist almost really really appreciate contributions engineering type bridges,Token Engineering Commons,praise,0.22565277037285447,0.011282638518642724,0.18804397531071204,0.16619702219529855,0.2305485805673317,0.17827501303516047,Wednesday,TEC1,#1 cluster
94,ygganderson,iviangita,tec hatch config dashboard looking cool amazing basically done dashboard awesome evolves time,Token Engineering Commons,praise,0.024533848445352342,0.024533848445352342,0.4088974740892057,0.14586428691820777,0.2023430014884477,0.19382754061343424,Friday,TEC6,#1 cluster
95,ygganderson,iviangita,working hatch dashboard used intuitive swift work love vyvy,Token Engineering Commons,praise,0.024533848445352342,0.024533848445352342,0.4088974740892057,0.14586428691820777,0.2023430014884477,0.19382754061343424,Friday,TEC6,#1 cluster
96,ygganderson,iviangita,work dashboard,Token Engineering Commons,praise,0.025758338523925894,0.01931875389294442,0.4293056420654316,0.1349345213608065,0.1871812259380228,0.20350151821886875,Friday,TEC1,#1 cluster
97,ygganderson,iviangita,zep seeing call misses coming calls bringing new people close tec joining cadcad session helping lauren python issue cool hoodie,Token Engineering Commons,praise,0.034179435683544604,0.034179435683544604,0.28482863069620507,0.15783376528174092,0.2189470671030599,0.2700316655519049,Friday,TEC15,#1 cluster
98,ygganderson,solsista,joining 810180622634844202 bi weekly call diverse backgrounds already creating perfect focus group start research making time work sessions next call,Token Engineering Commons,praise,0.03939785823838635,0.019698929119193177,0.3283154853198863,0.12622667268467372,0.17510169454224614,0.3112593600956145,Wednesday,TEC2,#1 cluster
99,ygganderson,iviangita,cool params session,Token Engineering Commons,praise,0.03939785823838635,0.019698929119193177,0.3283154853198863,0.12622667268467372,0.17510169454224614,0.3112593600956145,Friday,TEC3,#1 cluster
100,ygganderson,iviangita,awesome people interacted juan recently conversations amazing,Token Engineering Commons,praise,0.03939785823838635,0.019698929119193177,0.3283154853198863,0.12622667268467372,0.17510169454224614,0.3112593600956145,Friday,TEC1,#1 cluster
101,ygganderson,iviangita,help cadcad bootcamp,Token Engineering Commons,praise,0.03939785823838635,0.019698929119193177,0.3283154853198863,0.12622667268467372,0.17510169454224614,0.3112593600956145,Friday,TEC15,#1 cluster
102,ygganderson,iviangita,cutting beard,Token Engineering Commons,praise,0.03939785823838635,0.019698929119193177,0.3283154853198863,0.12622667268467372,0.17510169454224614,0.3112593600956145,Friday,TEC2,#1 cluster
103,ygganderson,iviangita,attending tec community call https youtu fvlttushrbg,Token Engineering Commons,praise,0.040638781801132576,0.01625551272045303,0.33865651500943816,0.1187106109536423,0.16467541049866422,0.32106316901666965,Friday,TEC15,#1 cluster
104,ygganderson,iviangita,joining tec community call https youtu carix3rovx0,Token Engineering Commons,praise,0.04265400664872042,0.010663501662180105,0.35545005540600344,0.1065047388163399,0.14774341942142827,0.336984278045328,Friday,TEC15,#1 cluster
105,ygganderson,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,commons stack,0.02333857090689687,0.005834642726724217,0.38897618178161447,0.08926016167895139,0.12382173461349273,0.3687687082923204,Friday,TEC1,#1 cluster
106,ygganderson,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,te praise,0.02333857090689687,0.005834642726724217,0.38897618178161447,0.08926016167895139,0.12382173461349273,0.3687687082923204,Friday,TEC1,#1 cluster
107,AnnaMarieSwan#8824,iviangita,diving content editing fast review hatch dashboard document,Token Engineering Commons,praise,0.3073851900944443,0.005123086501574073,0.17076955005246908,0.18381699653463943,0.25499101649172196,0.07791416032515117,Friday,TEC6,#1 cluster
108,AnnaMarieSwan#8824,iviangita,amazing panel daos yesterday livia,Token Engineering Commons,praise,0.24864752988794644,0.012432376494397322,0.20720627490662202,0.18313304541003958,0.25404223924447483,0.09453853405651971,Friday,TEC1,#1 cluster
109,AnnaMarieSwan#8824,liviade,organizing enspiral dao panel jess pleasure participate,Commons Stack,praise,0.02471343463990123,0.02471343463990123,0.4118905773316871,0.14693200412802815,0.20382413926069126,0.18792640999979107,Monday,TEC1,#1 cluster
110,AnnaMarieSwan#8824,jeffemmett,upcoming discussion dao governance https 17dmcreative com dao discussions,Commons Stack,praise,0.03452899671324411,0.03452899671324411,0.2877416392770342,0.15944796786905271,0.22118628962665113,0.2625661098007737,Friday,TEC1,#1 cluster
111,AnnaMarieSwan#8824,JessicaZartler,incredible job moderating dao commons panel morning inviting commons stack tec participate diversity inclusion mind,Commons Stack,praise,0.027330952246535048,0.013665476123267524,0.45551587077558414,0.12385097864397952,0.17180613077700277,0.20783059143363103,Thursday,TEC5,#1 cluster
112,AnnaMarieSwan#8824,liviade,taking contributors issue looking carefully,Commons Stack,praise,0.03700478552916238,0.027753589146871788,0.3083732127430198,0.14472008889780097,0.2007557694454675,0.28139255423767756,Monday,TEC2,#1 cluster
113,AnnaMarieSwan#8824,iviangita,active piece softgov making better every time,Token Engineering Commons,praise,0.03986303405230385,0.019931517026151924,0.3321919504358654,0.12771704799515138,0.1771691438128174,0.3031273066777102,Friday,TEC2,#1 cluster
114,AnnaMarieSwan#8824,chuygarcia92,great feedback hatch dashboard article,Token Engineering Commons,praise,0.03986303405230385,0.019931517026151924,0.3321919504358654,0.12771704799515138,0.1771691438128174,0.3031273066777102,Wednesday,TEC1,#1 cluster
115,AnnaMarieSwan#8824,liviade,joining soft gov call yesterday,Token Engineering Commons,praise,0.0418002228251813,0.014630077988813456,0.34833519020984416,0.11619317255836599,0.16118321887209727,0.31785811754569787,Wednesday,TEC2,#1 cluster
116,AnnaMarieSwan#8824,iviangita,leanne 9678 pronoia 2154 mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,praise testing,0.02366576004227045,0.005916440010567612,0.3944293340378408,0.09051152172321233,0.12555762180428354,0.3599193223818253,Friday,TEC1,#1 cluster
117,AnnaMarieSwan#8824,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,praise,0.02366576004227045,0.005916440010567612,0.3944293340378408,0.09051152172321233,0.12555762180428354,0.3599193223818253,Friday,TEC1,#1 cluster
118,AnnaMarieSwan#8824,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Token Engineering Commons,praise,0.02366576004227045,0.005916440010567612,0.3944293340378408,0.09051152172321233,0.12555762180428354,0.3599193223818253,Friday,TEC1,#1 cluster
119,AnnaMarieSwan#8824,iviangita,willszal 6405 mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,praise testing,0.02366576004227045,0.005916440010567612,0.3944293340378408,0.09051152172321233,0.12555762180428354,0.3599193223818253,Friday,TEC1,#1 cluster
120,AnnaMarieSwan#8824,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Commons Stack,praise,0.02366576004227045,0.005916440010567612,0.3944293340378408,0.09051152172321233,0.12555762180428354,0.3599193223818253,Friday,TEC1,#1 cluster
121,Santigs67,iviangita,making sourcecred better still super careful,Token Engineering Commons,praise,0.026095978298086037,0.01957198372356453,0.43493297163476724,0.13670324030501757,0.18963479361646715,0.19306103242209752,Friday,TEC2,#1 cluster
122,Santigs67,liviade,joining first sourcecred committee call creating issues next steps,Token Engineering Commons,praise,0.03477648855097339,0.03477648855097339,0.2898040712581116,0.16059083543968722,0.22277167601232695,0.25728044018792745,Wednesday,TEC2,#1 cluster
123,Santigs67,iviangita,hot trot legal always pushing forward,Token Engineering Commons,praise,0.03477648855097339,0.03477648855097339,0.2898040712581116,0.16059083543968722,0.22277167601232695,0.25728044018792745,Friday,TEC4,#1 cluster
124,Santigs67,iviangita,meeting sem person meeting away keyboard makes community solid,Token Engineering Commons,praise,0.03477648855097339,0.03477648855097339,0.2898040712581116,0.16059083543968722,0.22277167601232695,0.25728044018792745,Friday,TEC15,#1 cluster
125,Santigs67,iviangita,always around,Token Engineering Commons,praise,0.03728918710608221,0.027966890329561657,0.31074322588401837,0.145832340216271,0.20229868495192405,0.27586967151214264,Friday,TEC2,#1 cluster
126,Santigs67,Tam2140,highly productive community stewards call,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Wednesday,TEC8,#1 cluster
127,Santigs67,iviangita,things suga see,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Friday,TEC2,#1 cluster
128,Santigs67,iviangita,active piece softgov making better every time,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Friday,TEC2,#1 cluster
129,Santigs67,iviangita,sourcecred committee,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Friday,TEC2,#1 cluster
130,Santigs67,zeptimusQ,yesterday restrospective meeting awesome sprint,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Friday,TEC2,#1 cluster
131,Santigs67,liviade,joining sourcecred committee call yesterday,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Wednesday,TEC2,#1 cluster
132,Santigs67,zeptimusQ,great leader legal also chrysalis,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Thursday,TEC4,#1 cluster
133,Santigs67,iviangita,work sourcecred committee,Token Engineering Commons,praise,0.040193262745064476,0.020096631372532238,0.3349438562088706,0.12877506665342378,0.1786368277498218,0.2973543552702871,Friday,TEC2,#1 cluster
134,Santigs67,Tam2140,joining community stewards sync yesterday,Token Engineering Commons,praise,0.040829217263410676,0.018373147768534805,0.34024347719508896,0.1250397472153084,0.17345519101736798,0.3020592195402892,Thursday,TEC8,#1 cluster
135,Santigs67,iviangita,attending tec community call https youtu fvlttushrbg,Token Engineering Commons,praise,0.04148561999639086,0.016594247998556345,0.34571349996992384,0.12118432387225121,0.16810694612176746,0.3069153620411103,Friday,TEC15,#1 cluster
136,Santigs67,iviangita,joining legal weekly sync,Token Engineering Commons,praise,0.04148561999639086,0.016594247998556345,0.34571349996992384,0.12118432387225121,0.16810694612176746,0.3069153620411103,Friday,TEC4,#1 cluster
137,Santigs67,iviangita,joining legal weekly call,Token Engineering Commons,praise,0.04148561999639086,0.016594247998556345,0.34571349996992384,0.12118432387225121,0.16810694612176746,0.3069153620411103,Friday,TEC4,#1 cluster
138,Santigs67,markop,attending comms call,Token Engineering Commons,praise,0.04216347328179485,0.0147572156486282,0.35136227734829045,0.11720290935244301,0.16258392618647216,0.31193019818237133,Tuesday,TEC1,#1 cluster
139,Santigs67,liviade,joining soft gov call yesterday,Token Engineering Commons,praise,0.04216347328179485,0.0147572156486282,0.35136227734829045,0.11720290935244301,0.16258392618647216,0.31193019818237133,Wednesday,TEC2,#1 cluster
140,Santigs67,iviangita,joining tec community call https youtu carix3rovx0,Token Engineering Commons,praise,0.043587879490769615,0.010896969872692404,0.3632323290897468,0.10883656860080182,0.15097813469977117,0.3224681182462182,Friday,TEC15,#1 cluster
141,akrtws ,iviangita,te academy kickoff,Telegram,te praise,0.40233671090874595,0.01005841777271865,0.0335280592423955,0.2198105144848711,0.3049212401078961,0.029345057483372686,Friday,TEC7,#5 cluster
142,akrtws ,liviade,initiating new ecosystem value flows course te academy,Telegram,commons stack,0.03629475766737006,0.060491262778950096,0.20163754259650032,0.2199628631195347,0.3051325781581123,0.17648099567953252,Monday,TEC4,#5 cluster
143,akrtws ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,commons stack,0.02401882415767803,0.006004706039419508,0.4003137359613005,0.09186184262118144,0.1274307875338367,0.3503701036865839,Friday,TEC1,#1 cluster
144,akrtws ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,commons stack,0.02401882415767803,0.006004706039419508,0.4003137359613005,0.09186184262118144,0.1274307875338367,0.3503701036865839,Friday,TEC1,#1 cluster
145,heater03,iviangita,cadcad bootcamp sessions,Token Engineering Commons,praise,0.2943636406469145,0.014718182032345725,0.12265151693621437,0.19726340300493278,0.27364387731122475,0.09735938006836785,Friday,TEC9,#5 cluster
146,heater03,iviangita,good job cadcad course,Token Engineering Commons,praise,0.2323940195526419,0.011619700977632095,0.1936616829605349,0.17116206444896082,0.23743608931398988,0.15372644274624028,Friday,TEC2,#1 cluster
147,heater03,iviangita,awesome job hosting cadcad bootcamp,Token Engineering Commons,praise,0.025332806058460847,0.025332806058460847,0.4222134343076807,0.15061443375202105,0.20893240721737424,0.16757411260600225,Friday,TEC1,#1 cluster
148,heater03,JessicaZartler,work running cadcad bootcamp,Commons Stack,praise,0.025332806058460847,0.025332806058460847,0.4222134343076807,0.15061443375202105,0.20893240721737424,0.16757411260600225,Monday,TEC15,#1 cluster
149,heater03,JessicaZartler,taking leading cadcad community call tomorrow,Telegram,cadcad org,0.08031488249961515,0.03212595299984605,0.26771627499871714,0.17063198732866414,0.23670076598264575,0.21251013619051184,Wednesday,TEC15,#1 cluster
150,heater03,JessicaZartler,presenting cadcad bootcamp first cadcad model wednesday community call,Commons Stack,praise,0.02664047246472251,0.01998035434854188,0.4440078744120418,0.13955556168788158,0.1935915350628321,0.17622420202398012,Monday,TEC15,#1 cluster
151,heater03,BlairV,comms help labs great co facilitator,Token Engineering Commons,praise,0.028090489043036394,0.014045244521518197,0.4681748173839399,0.12729284099528967,0.1765806837092446,0.18581592434697114,Thursday,TEC1,#1 cluster
152,heater03,jeffemmett,agreeing help step community engagement coordination educational opportunities cadcad community,Commons Stack,praise,0.038410988900632596,0.028808241675474446,0.3200915741719383,0.1502195364426916,0.20838460544058054,0.25408505336868253,Monday,TEC15,#1 cluster
153,heater03,solsista,joining 810180622634844202 bi weekly call diverse backgrounds already creating perfect focus group start research making time work sessions next call,Token Engineering Commons,praise,0.04149966083133613,0.020749830415668066,0.3458305069278011,0.13296063132635383,0.18444304486113766,0.27451632563770334,Wednesday,TEC2,#1 cluster
154,heater03,solsista,jumping deep end te waters welcome,Token Engineering Commons,praise,0.04149966083133613,0.020749830415668066,0.3458305069278011,0.13296063132635383,0.18444304486113766,0.27451632563770334,Wednesday,TEC2,#1 cluster
155,heater03,iviangita,help cadcad bootcamp,Token Engineering Commons,praise,0.04149966083133613,0.020749830415668066,0.3458305069278011,0.13296063132635383,0.18444304486113766,0.27451632563770334,Friday,TEC15,#1 cluster
156,BlairV,Laurenluz,taking us way cadcad bootcamp labs super present humble willing help ways amazing,Token Engineering Commons,praise,0.25230714526908665,0.012615357263454332,0.21025595439090553,0.18582841306593245,0.25778125441433136,0.08121187559628955,Friday,TEC9,#1 cluster
157,BlairV,iviangita,cadcad bootcamp sessions,Token Engineering Commons,praise,0.2951340835904905,0.014756704179524523,0.12297253482937102,0.1977797038515215,0.2743600900672019,0.09499688348189046,Friday,TEC9,#5 cluster
158,BlairV,iviangita,good job cadcad course,Token Engineering Commons,praise,0.23335587683028267,0.011667793841514134,0.19446323069190222,0.17187048834757562,0.23841881525040104,0.15022379503832423,Friday,TEC2,#1 cluster
159,BlairV,iviangita,awesome job hosting cadcad bootcamp,Token Engineering Commons,praise,0.02544714371476965,0.02544714371476965,0.4241190619128275,0.1512942203229103,0.20987540744060507,0.16381702289411787,Friday,TEC1,#1 cluster
160,BlairV,JessicaZartler,work running cadcad bootcamp,Commons Stack,praise,0.02544714371476965,0.02544714371476965,0.4241190619128275,0.1512942203229103,0.20987540744060507,0.16381702289411787,Monday,TEC15,#1 cluster
161,BlairV,iviangita,inspired discussions around holistic well flow energy,Token Engineering Commons,praise,0.03597835932976631,0.03597835932976631,0.2998196610813859,0.16614083316800876,0.23047063524880929,0.23161215184226341,Friday,TEC1,#1 cluster
162,BlairV,iviangita,organizing cadcad bootcamp every friday,Token Engineering Commons,praise,0.04180738706225559,0.020903693531127795,0.3483948921854632,0.13394655441871403,0.1858107177981552,0.26913675500428424,Friday,TEC1,#1 cluster
163,BlairV,iviangita,joining tec community call https youtu carix3rovx0,Token Engineering Commons,praise,0.045492627166265155,0.011373156791566289,0.37910522638554295,0.11359262013331989,0.15757573142803,0.2928606380952758,Friday,TEC15,#1 cluster
164,BlairV,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,te praise,0.025048983346640675,0.006262245836660169,0.41748305577734457,0.095801765769376,0.1328962506169978,0.3225076986529808,Saturday,TEC1,#1 cluster
165,cranders71,liviade,delightful blogpost https medium com token engineering commons economy choice v2 4f7c9fb42d99,Token Engineering Commons,praise,0.025718526840183328,0.025718526840183328,0.4286421140030554,0.1529077097906664,0.2121136407235665,0.15489948180234508,Friday,TEC1,#1 cluster
166,cranders71,GriffGreen,many community members user testing last month slowly surely make project something proud release,Token Engineering Commons,general,0.028565545776013865,0.014282772888006933,0.47609242960023107,0.1294455739392408,0.17956695577383286,0.17204672202267454,Monday,TEC8,#1 cluster
167,cranders71,cranders71,attending 1hive tec hatch params party individuals attendance praise channel help join us,Token Engineering Commons,praise,0.028565545776013865,0.014282772888006933,0.47609242960023107,0.1294455739392408,0.17956695577383286,0.17204672202267454,Friday,TEC3,#1 cluster
168,cranders71,Tam2140,highly productive community stewards call,Token Engineering Commons,praise,0.042544949422895016,0.021272474711447508,0.3545412451907918,0.1363096281197676,0.18908877465081705,0.2562429279042812,Wednesday,TEC8,#1 cluster
169,cranders71,naynaysoo,joining hatch communications hack session,Token Engineering Commons,praise,0.042544949422895016,0.021272474711447508,0.3545412451907918,0.1363096281197676,0.18908877465081705,0.2562429279042812,Wednesday,TEC1,#1 cluster
170,cranders71,iviangita,helping suga taking block,Token Engineering Commons,praise,0.042544949422895016,0.021272474711447508,0.3545412451907918,0.1363096281197676,0.18908877465081705,0.2562429279042812,Friday,TEC2,#1 cluster
171,cranders71,iviangita,contributions glossary,Token Engineering Commons,praise,0.042544949422895016,0.021272474711447508,0.3545412451907918,0.1363096281197676,0.18908877465081705,0.2562429279042812,Friday,TEC1,#1 cluster
172,cranders71,zeptimusQ,yesterday restrospective meeting awesome sprint,Token Engineering Commons,praise,0.042544949422895016,0.021272474711447508,0.3545412451907918,0.1363096281197676,0.18908877465081705,0.2562429279042812,Friday,TEC2,#1 cluster
173,cranders71,Tam2140,joining community stewards sync yesterday,Token Engineering Commons,praise,0.043258160033572135,0.019466172015107464,0.36048466694643444,0.1324784004724115,0.1837740940090786,0.260538506523396,Thursday,TEC8,#1 cluster
174,cranders71,zeptimusQ,joining common swarm weekly sync,Token Engineering Commons,praise,0.043995690426670765,0.017598276170668305,0.36663075355558966,0.1285165317069579,0.17827818797910536,0.26498056016100796,Monday,TEC5,#1 cluster
