,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,tags
5287,mzargham,GriffGreen,their role in making this awesome community project a reality.,Telegram,2021-01-27,Commons Stack,1000.0,25.0,100.0,0.001578017337,1.472816181,40.94891441,mzargham,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,TEC15
5288,metaverde,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-16,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5289,metaverde,GriffGreen,running 1hive's Open House for DAO Rush Week,Telegram,2021-01-17,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC3
5290,metaverde,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC2
5291,metaverde,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC8
5292,metaverde,zeptimusQ,adding comments on youtube its so lovely to see action in there🥰,Telegram,2021-01-20,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5293,metaverde,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-22,TE Commons,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,TEC15
5294,metaverde,iviangita,"coming to a lot of meetings and her enthusiasm to learn everything about TEC, for being always ready to help, for helping in the Onboarding Discord section",Telegram,2021-01-22,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5295,metaverde,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5296,metaverde,Tam2140,all your enthusiasm and willingness to pitch in. It’s so inspiring.,Telegram,2021-01-25,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5297,metaverde,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC1
5298,metaverde,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC2
5299,metaverde,freedumbs00,finding a place to contribute with onboarding and the TEC,Telegram,2021-01-27,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5300,metaverde,cranders71,"a productive, efficient Onboarding WG weekly sync 🏄‍♀️",Telegram,2021-01-28,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC6
5301,metaverde,iviangita,"volunteering and being an amazing support and being present in the meetings, for joining Legal and helping with the Discord channel setup, for her enthusiasm in the calls and always keen to know more and help us, and for always showing up and volunteering to own the migration to the new TEC discord server",Telegram,2021-01-29,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5302,metaverde,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5303,metaverde,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-29,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5304,wslyvh,knobsDAO,"his ongoing work on Tokenlog and the value its creating for Commons Stack, the TEC, and the wider ecosystem.",Telegram,2021-01-19,Commons Stack,200000.0,100.0,50.0,0.01790432546,16.71070376,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,TEC15
5305,wslyvh,GriffGreen,working on making token log work with 2 tokens,Telegram,2021-01-17,TE Praise,40000.0,100.0,100.0,0.006006823039,5.60636817,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC16
5306,wslyvh,GriffGreen,his awesome work getting token log upgraded to take 2 tokens so we can use it to vote on Parameters for the Hatch!,Telegram,2021-01-20,TE Commons,5000.0,100.0,100.0,0.003291282856,3.071863999,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,TEC3
5307,wslyvh,iviangita,working on the Token log by himself very quickly,Telegram,2021-01-29,TE Praise,10000.0,50.0,100.0,0.002743938455,2.561009224,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC3
5308,wslyvh,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 🙏🏼,Telegram,2021-01-29,TE Praise,500.0,35.0,25.0,0.0009516863098,0.8882405558,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5309,wslyvh,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-01-22,TE Commons,2000.0,25.0,25.0,0.0008810108608,0.8222768034,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,TEC5
5310,iviangita,zeptimusQ,drafting the audit proposal its amazing you are here🙌🙌,Telegram,2021-01-18,TE Praise,100000.0,100.0,100.0,0.01066203478,9.951232463,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC8
5311,iviangita,iviangita,doing a lot of work and carrying out the tasks despite being in a different time zone and for working on the Gardens Swarm document to start the conversation with 1hive people,Telegram,2021-01-22,TE Praise,20000.0,150.0,100.0,0.005390364505,5.031006871,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC5
5312,iviangita,iviangita,writing down all the praises on Telegram,Telegram,2021-01-29,TE Praise,50000.0,50.0,100.0,0.00584741295,5.45758542,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC16
5313,iviangita,JuankBell,their amazing document on Transparency criteria/checklist on the working groups.,Telegram,2021-01-28,TE Praise,10000.0,100.0,200.0,0.004712008286,4.3978744,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5314,iviangita,freedumbs00,her hardwork at reviewing videos for praise and her contributions to transparency.,Telegram,2021-01-29,TE Praise,50000.0,25.0,100.0,0.005379773593,5.02112202,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC16
5315,iviangita,JuankBell,"leading the transparency Wg. For their recordings, uploads, and for their new ideas to improve the mutual monitoring in the TEC",Telegram,2021-01-19,TE Praise,30000.0,50.0,100.0,0.004295675702,4.009297322,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5316,iviangita,liviade,her first Discord call recording! 🥳,Telegram,2021-01-19,TE Praise,5000.0,20.0,150.0,0.002311232474,2.157150309,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5317,iviangita,zeptimusQ,always being so on top of the transparency documentation and helping with my wording,Telegram,2021-01-29,TE Praise,1000.0,25.0,150.0,0.002094412896,1.95478537,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5318,iviangita,Tam2140,spearheading the Transparency WG and hitting the ground running with such momentum.,Telegram,2021-01-25,TE Praise,10000.0,25.0,100.0,0.002276299098,2.124545825,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5319,iviangita,iviangita,"joining the Legal WG to discuss the meeting attendance terms, for their idea of the audit that’s amazing to put into practice, and for the incredible work they’re doing with transparency going beyond the scope",Telegram,2021-01-29,TE Praise,2000.0,50.0,100.0,0.002123243556,1.981693985,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC4
5320,iviangita,iviangita,the tremendous effort that happens in the background and they give to the community,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.001888364786,1.762473801,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5321,iviangita,iviangita,all the support they give,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.001888364786,1.762473801,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC1
5322,iviangita,GriffGreen,their role in making this awesome community project a reality.,Telegram,2021-01-27,Commons Stack,1000.0,25.0,100.0,0.001578017337,1.472816181,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,TEC15
5323,iviangita,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-01-22,TE Commons,2000.0,25.0,25.0,0.0008810108608,0.8222768034,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,TEC5
5324,iviangita,Santigs67,joining Legal WG meeting,Telegram,2021-01-22,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623985,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC4
5325,iviangita,zeptimusQ,joining the transparency WG call sharing their knowledge with alot of energy⚡️,Telegram,2021-01-25,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623985,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5326,iviangita,liviade,joining the book club today! 🤓📚🌱,Telegram,2021-01-19,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551961,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC12
5327,iviangita,zeptimusQ,joining transparency call and providing a nice feedback for the work in progress 🤟🏻,Telegram,2021-01-18,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5328,iviangita,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC2
5329,TannrA,JessicaZartler,catalyzing work to hack on interoperable NFT primitives and standards for the benefit of the ecosystem 🙌💫,Telegram,2021-01-28,Commons Stack,250000.0,50.0,200.0,0.02239757654,20.90440477,21.61805997,tannra,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,TEC2
5330,TannrA,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-16,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551961,21.61805997,tannra,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5331,cranders71,JessicaZartler,always supporting praise and record keeping of our contributors!! 💫💫💫,Telegram,2021-01-21,TE Praise,20000.0,100.0,100.0,0.004455085792,4.158080072,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC16
5332,cranders71,zeptimusQ,launched a TEC project page for the kernel program,Telegram,2021-01-24,TE Praise,5000.0,100.0,100.0,0.003291282856,3.071863999,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC8
5333,cranders71,JessicaZartler,stepping up to support Comms and working on the praise quant blog this week! You're such an awesome write and so fast! 🙏🏼💫,Telegram,2021-01-20,TE Praise,5000.0,50.0,100.0,0.002356004143,2.1989372,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC16
5334,cranders71,iviangita,launching the first TEC sprint for better coordination and working together,Telegram,2021-01-22,TE Praise,5000.0,25.0,100.0,0.001888364786,1.762473801,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5335,cranders71,iviangita,the tremendous effort that happens in the background and they give to the community,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.001888364786,1.762473801,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5336,cranders71,cranders71,"a productive, efficient Onboarding WG weekly sync 🏄‍♀️",Telegram,2021-01-28,TE Praise,1000.0,25.0,50.0,0.001061621778,0.9908469927,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC6
5337,cranders71,cranders71,showing up to BrightID sesh in support 👩‍👩‍👦‍👦,Telegram,2021-01-21,TE Praise,5000.0,25.0,25.0,0.001113771448,1.039520018,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC4
5338,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 💪🙏,Telegram,2021-01-29,Commons Stack,500.0,35.0,25.0,0.0009516863098,0.8882405558,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,TEC15
5339,cranders71,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623985,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC3
5340,cranders71,freedumbs00,coming to the TEC Vote Call,Telegram,2021-01-27,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623985,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5341,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-16,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551961,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5342,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-22,TE Commons,500.0,25.0,25.0,0.0007646305672,0.7136551961,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,TEC15
5343,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-29,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551961,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5344,cranders71,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5345,cranders71,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC2
5346,cranders71,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5347,durgadasji,JuankBell,"today’s amazing first Graviton session 😁, i hope all assistants had a good time and thanks everyone for all the support in this.",Telegram,2021-01-21,TE Praise,50000.0,100.0,150.0,0.007299087222,6.812481407,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC1
5348,durgadasji,liviade,"facilitating the first graviton training with great time management and awesome information curation and delivery, I learned so much and felt energized to be a part of it!  ✨⚡️🙌",Telegram,2021-01-22,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC8
5349,durgadasji,iviangita,working on the Gravity presentation,Telegram,2021-01-22,TE Praise,2000.0,100.0,100.0,0.003058522269,2.854620784,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC17
5350,durgadasji,PKK777,"their first gravity session, the presentation and all the material you guys provided. Really awesome, looking forward learn more about it 🙏🏼",Telegram,2021-01-21,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC17
5351,durgadasji,metaverde,the insightful and well-formed presentation in Gravity today.,Telegram,2021-01-21,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC17
5352,durgadasji,iviangita,responding positively to Metaverde’s reaction to accountability and consequences,Telegram,2021-01-29,TE Praise,20000.0,25.0,50.0,0.002535772163,2.366720685,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC17
5353,durgadasji,JessicaZartler,sharing his narrative knowledge & process with me today in our collab session - appreciate and value this so much! 🙏🏼🙏🏼🙏🏼💫,Telegram,2021-01-20,TE Praise,5000.0,25.0,50.0,0.001371969227,1.280504612,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC6
5354,durgadasji,iviangita,the Gravity Training last week,Telegram,2021-01-29,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC17
5355,durgadasji,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623985,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC8
5356,durgadasji,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623985,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC1
5357,durgadasji,liviade,joining today's book club call 📚🤓,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC10
5358,durgadasji,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC2
5359,durgadasji,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5360,GriffGreen,metaverde,his help with 1Hive's DAO Rush Week open house.,Telegram,2021-01-17,TE Praise,20000.0,100.0,100.0,0.004455085792,4.158080072,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC1
5361,GriffGreen,GriffGreen,their work on the TEC Test Hatch DAO Spec https://forum.tecommons.org/t/tec-test-hatch-implementation-specification/226,Telegram,2021-01-21,TE Praise,20000.0,100.0,200.0,0.00548787691,5.122018449,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5362,GriffGreen,zeptimusQ,leading garden swarm this week backing up sem. With you here there is no way to fail🙏💪,Telegram,2021-01-18,TE Praise,20000.0,15.0,100.0,0.002865111979,2.674104514,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC5
5363,GriffGreen,iviangita,trying to make the community understand the parameters,Telegram,2021-01-29,TE Praise,40000.0,35.0,200.0,0.00582375183,5.435501708,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5364,GriffGreen,iviangita,the work in the Trusted Seed and Swiss Association Dapp and getting it to its initial phase,Telegram,2021-01-29,TE Praise,20000.0,25.0,200.0,0.00408495884,3.812628251,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC5
5365,GriffGreen,iviangita,the awesome Tech Spec forum post and for always being there in the Params team and working on a lot of documentation that are very helpful with the models in the Lab,Telegram,2021-01-22,TE Praise,20000.0,50.0,150.0,0.004036202637,3.767122462,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC3
5366,GriffGreen,zeptimusQ,working on T&C TEC hatch on sunday!🔥,Telegram,2021-01-20,TE Praise,5000.0,100.0,150.0,0.003807678415,3.553833187,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5367,GriffGreen,freedumbs00,the work towards streamlining the Dao,Telegram,2021-01-27,TE Praise,1000.0,100.0,150.0,0.003497330965,3.264175568,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC17
5368,GriffGreen,cranders71,a sweet initial onboarding session with BrightID crew. Gears spinning ⚙,Telegram,2021-01-21,TE Praise,5000.0,50.0,200.0,0.003388795261,3.162875577,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC6
5369,GriffGreen,JessicaZartler,working with me on the Why article - thanks for your inputs! 🙌🙏🏼,Telegram,2021-01-28,TE Praise,5000.0,45.0,150.0,0.002778871831,2.593613709,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC9
5370,GriffGreen,iviangita,being always everywhere,Telegram,2021-01-29,TE Praise,5000.0,15.0,200.0,0.002734100162,2.551826818,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC16
5371,GriffGreen,iviangita,"giving Fabian the opportunity to work with 1hive community, for the onboarding hatcher process",Telegram,2021-01-22,TE Praise,2000.0,50.0,150.0,0.002639639115,2.463663174,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5372,GriffGreen,iviangita,their interaction in the 1hive discourse,Telegram,2021-01-29,TE Praise,10000.0,15.0,100.0,0.002089243356,1.949960465,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC14
5373,GriffGreen,JessicaZartler,his insights and input in Comms WG and narratives! 🙏🏼🌟,Telegram,2021-01-26,TE Praise,1000.0,15.0,200.0,0.002423752712,2.262169198,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC1
5374,GriffGreen,JuankBell,being always available for all and leading by example,Telegram,2021-01-26,TE Praise,1000.0,15.0,200.0,0.002423752712,2.262169198,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC1
5375,GriffGreen,zeptimusQ,their knowledge and feedback shared on the audit proposal you guys rock!🤟🏻,Telegram,2021-01-29,TE Praise,15000.0,25.0,25.0,0.001889640072,1.763664067,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC15
5376,GriffGreen,iviangita,taking time to do relevant things for themselves,Telegram,2021-01-29,TE Praise,5000.0,15.0,150.0,0.002217704603,2.069857629,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC7
5377,GriffGreen,iviangita,their work on the Marketplace app,Telegram,2021-01-22,TE Praise,5000.0,35.0,100.0,0.002075420529,1.93705916,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC5
5378,GriffGreen,JuankBell,"being this rounds Praise Quantifiers, this is a big praise for their commitment and will in the TEC!",Telegram,2021-01-16,TE Praise,10000.0,25.0,25.0,0.00150170576,1.401592042,12.43401535,griffgreen,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,TEC16
