,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,tag
4110,existenialstoic,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,1.656867374,TEC1
4111,edendh,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.656867374,TEC1
4112,edendh,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,1.656867374,TEC1
4113,AdaptDAO,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.656867374,TEC1
4114,AdaptDAO,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,1.656867374,TEC1
4115,sherminv,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.599007684,TEC1
4116,sherminv,iviangita,joining tec weekly sync https www youtube com watch v nr9 ca0hqya,Token Engineering Commons,2021-03-12,praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,1.599007684,TEC10
4117,REOS#2250,knobsDAO,taking time chat community member journey opportunities share us,Commons Stack,2021-03-08,praise,25.0,2000.0,200.0,0.001484118155,1.53358876,1.53358876,TEC15
4118,jantinine,JessicaZartler,incredible work space long time trusted seed member look forward connecting next week feel free anytime share potential collaboration opportunities tezos,Telegram,2021-03-12,commons stack,25.0,2500.0,100.0,0.001404843537,1.451671655,1.451671655,TEC2
4119,Michal#7390,solsista,joining 810180622634844202 wg call adding questions helping structure te community survey deciding first outreach radius naming adjacent communities thinking intrinsic goodies incentives high survey completion rate,Token Engineering Commons,2021-03-04,praise,50.0,1000.0,100.0,0.001348560775,1.393512801,1.393512801,TEC2
4120,DeepTroop#4783,knobsDAO,heartfelt feedback commons stack contributor journey,Commons Stack,2021-03-08,praise,25.0,1000.0,200.0,0.001177040003,1.21627467,1.21627467,TEC5
4121,sbilbao,GriffGreen,joining commons stack simulator sync continuing improve game,Telegram,2021-03-10,cs ddev team,25.0,1000.0,50.0,0.0008278194634,0.8554134456,0.8554134456,TEC5
4122,ryanchrypto,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4123,petheth,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4124,nelsonm,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4125,META_DREAMER,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4126,JonathanBSci,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4127,JohnKellden,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4128,HBesso31,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4129,eskalexia,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4130,eeeit,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4131,BlockEnthusiast,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.656867374,TEC1
4132,aidanbrodieo,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1
4133,stan#3519,Krisjones,dropping onboarding help channel see rest server onboarded role made security process,Commons Stack,2021-03-08,praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC6
4134,Smokyish,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4135,oedth,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4136,michaelr10,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4137,loie_giveth,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4138,lkngtn,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4139,felixfalafel,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4140,cpt_grog,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4141,BlockEnthusiast,Krisjones,dropping onboarding help channel see rest server onboarded role made security process,Commons Stack,2021-03-08,praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,1.656867374,TEC6
4142,BlairV,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-12,te praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4143,antoniopaglino,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1
4144,sknuth#9426,JessicaZartler,joining swiss association,Commons Stack,2021-03-12,general,25.0,500.0,30.0,0.0006277176491,0.6486415708,0.6486415708,TEC7
4145,simondlr,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,58.88477341,TEC1
4146,simondlr,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-26,commons stack,10.0,40.0,20.0,0.0002600240364,0.3727011189,58.88477341,TEC1
4147,simondlr,GriffGreen,hosting ama today,Commons Stack,2021-02-18,praise,160.0,100.0,400.0,0.00322703879,4.625422266,58.88477341,TEC1
4148,simondlr,GriffGreen,inventing bonding curves,Commons Stack,2021-02-18,praise,5000.0,5000.0,500.0,0.03406679794,48.82907705,58.88477341,TEC17
4149,simondlr,JessicaZartler,new book hoperunners gridlock,Commons Stack,2021-02-18,praise,300.0,400.0,200.0,0.003320781923,4.759787423,58.88477341,TEC2
4150,zeptimusQ,GriffGreen,staying orgainzed github swiss membership dapp user testing https github com tecommons coordination issues 408,Telegram,2021-02-13,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC8
4151,zeptimusQ,zeptimusQ,energy transparency call,Telegram,2021-02-15,te praise,,,,0.0,0.0,49.28619529,TEC10
4152,zeptimusQ,JuankBell,transparency audit something really powerful,Telegram,2021-02-16,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC10
4153,zeptimusQ,sembrestels,helping gather documentation needed tonga skipped gym order present,Telegram,2021-02-16,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC2
4154,zeptimusQ,markop,helping cleaning comms code conduct,Telegram,2021-02-16,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC1
4155,zeptimusQ,GriffGreen,helping sembrestels puplish technical documentation week look fantastic,Telegram,2021-02-17,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC14
4156,zeptimusQ,liviade,joining wg0 sync,Telegram,2021-02-17,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC10
4157,zeptimusQ,JessicaZartler,supporting refresh comms manifesto,Telegram,2021-02-17,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC1
4158,zeptimusQ,liviade,attending ama call today,Telegram,2021-02-17,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC2
4159,zeptimusQ,iviangita,always showing early every meeting everywhere bright spirit ready smile brightens every call everywhere values amazing helping big time comms week always time calls,Telegram,2021-02-19,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC1
4160,zeptimusQ,iviangita,transparency audit,Telegram,2021-02-19,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC10
4161,zeptimusQ,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC15
4162,zeptimusQ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,,,,0.0,1.8956228956228955,49.28619529,TEC1
4163,zeptimusQ,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-19,te commons,,,,0.0,1.8956228956228955,49.28619529,TEC1
4164,zeptimusQ,iviangita,attending last legal call sharing feedback legal documents,Telegram,2021-02-19,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC4
4165,zeptimusQ,zeptimusQ,joining transparency call feedback mutual accountabilit,Telegram,2021-02-22,te praise,,,,0.0,0.0,49.28619529,TEC10
4166,zeptimusQ,markop,supporting digital security management tec,Telegram,2021-02-22,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC8
4167,zeptimusQ,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC2
4168,zeptimusQ,JessicaZartler,joining comms working group calls efforts supporting multifaceted jobs communications thank much,Telegram,2021-02-23,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC1
4169,zeptimusQ,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC1
4170,zeptimusQ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-26,commons stack,,,,0.0,1.8956228956228955,49.28619529,TEC1
4171,zeptimusQ,iviangita,helping discord migration,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC1
4172,zeptimusQ,iviangita,getting transparency audits running amazing ideas,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC10
4173,zeptimusQ,iviangita,showing 0mega wg,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC10
4174,zeptimusQ,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC15
4175,zeptimusQ,markop,taking care digital security management,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC8
4176,zeptimusQ,iviangita,attending legal wg meeting hacking hatch dao terms,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC4
4177,zeptimusQ,JuankBell,helping migration communication strategy really amazing count,Token Engineering Commons,2021-02-25,praise,,,,0.0,1.8956228956228955,49.28619529,TEC4
4178,Santigs67,liviade,enlightening source cred sync,Telegram,2021-02-15,te praise,110.0,1000.0,100.0,0.003606949651,5.169961166,38.09701847,TEC1
4179,Santigs67,iviangita,really bringing source cred bringing people process ' source cred really cool work source cred groups coming asking help,Telegram,2021-02-19,te praise,550.0,1000.0,500.0,0.007581413249,10.86669232,38.09701847,TEC2
4180,Santigs67,iviangita,legal documents,Telegram,2021-02-19,te praise,400.0,500.0,200.0,0.003942386078,5.650753378,38.09701847,TEC4
4181,Santigs67,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,38.09701847,TEC15
4182,Santigs67,iviangita,attending last legal call sharing feedback legal documents,Telegram,2021-02-19,te praise,80.0,200.0,80.0,0.001288737808,1.847190857,38.09701847,TEC4
4183,Santigs67,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,60.0,100.0,80.0,0.0009553502765,1.369335396,38.09701847,TEC2
4184,Santigs67,JessicaZartler,joining comms working group calls efforts supporting multifaceted jobs communications thank much,Telegram,2021-02-23,te praise,40.0,50.0,100.0,0.0008720930414,1.250000026,38.09701847,TEC1
4185,Santigs67,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-26,te praise,20.0,100.0,20.0,0.0004528511394,0.6490866332,38.09701847,TEC1
4186,Santigs67,iviangita,hard work source cred integration ' always easy fun collaborate,Telegram,2021-02-26,te praise,300.0,500.0,200.0,0.003582115298,5.134365261,38.09701847,TEC1
4187,Santigs67,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,38.09701847,TEC15
4188,Santigs67,iviangita,attending legal wg meeting hacking hatch dao terms,Telegram,2021-02-26,te praise,60.0,1000.0,80.0,0.003307350653,4.740535936,38.09701847,TEC4
4189,metaverde,Krisjones,letting test multiple contributor praise,Token Engineering Commons,2021-01-27,general,100.0,100.0,300.0,0.002413558281,3.459433536,35.78736213,TEC16
4190,metaverde,rdfbbx#6437,power praise,Token Engineering Commons,2021-01-28,general,40.0,100.0,100.0,0.001002759729,1.437288945,35.78736213,TEC16
4191,metaverde,rdfbbx#6437,deploying praise bot,TEC template,2021-02-17,commons,,,,0.0,0.0,35.78736213,TEC16
4192,metaverde,rdfbbx#6437,fixing praise link,Token Engineering Commons,2021-02-20,praise,110.0,100.0,150.0,0.001553608296,2.226838557,35.78736213,TEC16
4193,metaverde,JuankBell,helping migration communication strategy really amazing count,Token Engineering Commons,2021-02-25,praise,150.0,200.0,100.0,0.001660390962,2.379893712,35.78736213,TEC4
4194,metaverde,liviade,dedication onboarding new tec discord,Telegram,2021-02-15,te praise,250.0,100.0,150.0,0.002057987387,2.949781921,35.78736213,TEC15
4195,metaverde,fabimol,volunteer helping grammar spelling corrections tech hatch documentation needed freeze,Telegram,2021-02-15,te praise,120.0,200.0,200.0,0.00214962777,3.081133137,35.78736213,TEC5
4196,metaverde,JessicaZartler,sharing contact writer may want contribute tec thank sharing contacts hard work comms appreciate support know hard decentralized coordination,Telegram,2021-02-15,te praise,40.0,100.0,100.0,0.001002759729,1.437288945,35.78736213,TEC1
4197,metaverde,sembrestels,reviewing state machine diagram documentation finally published,Telegram,2021-02-16,te praise,120.0,150.0,100.0,0.00142164304,2.037688358,35.78736213,TEC2
4198,metaverde,markop,tremendous effort setting new tec discord,Telegram,2021-02-16,te praise,250.0,100.0,100.0,0.001759328366,2.521703991,35.78736213,TEC15
4199,metaverde,GriffGreen,helping sembrestels puplish technical documentation week look fantastic,Telegram,2021-02-17,te praise,120.0,200.0,100.0,0.001552309728,2.224977276,35.78736213,TEC14
4200,metaverde,freedumbs00,tough call pushing discord making decision,Telegram,2021-02-17,te praise,100.0,400.0,100.0,0.002002922322,2.870855328,35.78736213,TEC1
4201,metaverde,iviangita,"awesome work setting new discord ' unstoppable farm animals verbiage anecdotes shares naming sprint ""' pipping"" reviewing typos grammar adding quality commons swarm texts",Telegram,2021-02-19,te praise,130.0,100.0,100.0,0.001327003431,1.90203825,35.78736213,TEC5
4202,metaverde,iviangita,work discord,Telegram,2021-02-19,te praise,150.0,200.0,150.0,0.001959049983,2.807971642,35.78736213,TEC1
4203,metaverde,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,60.0,100.0,80.0,0.0009553502765,1.369335396,35.78736213,TEC2
4204,metaverde,iviangita,lot communication juan strengthens trust relationship,Telegram,2021-02-26,te praise,120.0,200.0,200.0,0.00214962777,3.081133137,35.78736213,TEC17
4205,danlessa,GriffGreen,incredible work done onboard future generation token engineers,Commons Stack,2021-02-18,praise,2400.0,3000.0,400.0,0.01887577213,27.05527339,34.57891595,TEC6
4206,danlessa,JessicaZartler,joining discord work cadcad education,Commons Stack,2021-02-18,system messages,400.0,1000.0,200.0,0.005249052954,7.523642567,34.57891595,TEC1
4207,cranders71,JessicaZartler,writing awesome tec news blog,Telegram,2021-02-17,te praise,350.0,600.0,200.0,0.004023584063,5.767137157,27.81596939,TEC1
4208,cranders71,JuankBell,latest praise quant news blog https medium com token engineering commons spork marmots tec public goods new member perspectives reaching looking 1b6869f3cddc,Telegram,2021-02-18,te praise,300.0,200.0,200.0,0.002798115173,4.010631748,27.81596939,TEC1
4209,cranders71,iviangita,getting praise quant blog posts quickly every weeks,Telegram,2021-02-19,te praise,200.0,300.0,150.0,0.002400518747,3.440743538,27.81596939,TEC1
4210,cranders71,iviangita,heroes working hard yet seen community,Telegram,2021-02-19,te praise,300.0,1000.0,150.0,0.004590123153,6.579176519,27.81596939,TEC15
4211,cranders71,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,27.81596939,TEC15
4212,cranders71,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,27.81596939,TEC1
4213,cranders71,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,27.81596939,TEC1
4214,cranders71,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-19,te commons,20.0,20.0,20.0,0.0002437844393,0.349424363,27.81596939,TEC1
4215,cranders71,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,60.0,100.0,80.0,0.0009553502765,1.369335396,27.81596939,TEC2
4216,cranders71,JessicaZartler,joining comms working group calls efforts supporting multifaceted jobs communications thank much,Telegram,2021-02-23,te praise,40.0,50.0,80.0,0.000752629433,1.078768854,27.81596939,TEC1
4217,cranders71,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-26,te praise,20.0,100.0,20.0,0.0004528511394,0.6490866332,27.81596939,TEC1
4218,cranders71,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-26,commons stack,10.0,40.0,20.0,0.0002600240364,0.3727011189,27.81596939,TEC1
4219,cranders71,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,27.81596939,TEC15
4220,cranders71,Krisjones,asking get praise role,Commons Stack,2021-02-16,praise,20.0,30.0,100.0,0.0007477722104,1.071806835,27.81596939,TEC16
4221,cranders71,Tam2140,kris amwfund natesuits rdfbbx griff jumping praise new discord server,Commons Stack,2021-02-16,praise,60.0,100.0,50.0,0.0007761548639,1.112488638,27.81596939,TEC16
4222,BenjaminScholtz,GriffGreen,tireless work building new economic paradigm us share much awesome magic behind scenes little side gigs maintaining awesome bonding github repo info bonding curves choosing dedicate incredible dev powers important projects like molecule protea grassroots economics cannot dish enough praise man,Commons Stack,2021-02-22,praise,1500.0,2000.0,200.0,0.01182536528,16.94969023,25.82045028,TEC5
4223,BenjaminScholtz,jeffemmett,equally amazing work radcad rust variation cadcad engine,Telegram,2021-02-16,cadcad org,200.0,1000.0,200.0,0.004528511394,6.490866332,25.82045028,TEC1
4224,BenjaminScholtz,iviangita,great work commons simulator bringing home,Telegram,2021-02-26,te praise,150.0,200.0,100.0,0.001660390962,2.379893712,25.82045028,TEC5
4225,iviangita,ygganderson,discovering time travel point graphics lab,Telegram,2021-02-15,te praise,170.0,100.0,150.0,0.001769770763,2.536671427,25.80518089,TEC9
4226,iviangita,zeptimusQ,energy transparency call,Telegram,2021-02-15,te praise,60.0,200.0,100.0,0.00133614726,1.915144406,25.80518089,TEC10
4227,iviangita,JuankBell,transparency audit something really powerful,Telegram,2021-02-16,te praise,100.0,400.0,150.0,0.002301581343,3.298933258,25.80518089,TEC10
4228,iviangita,iviangita,invisible work excluded time zone lot work helping anyone across board making things happen behind scenes late many days legal meetings,Telegram,2021-02-19,te praise,250.0,1000.0,150.0,0.004409987763,6.320982461,25.80518089,TEC4
4229,iviangita,iviangita,heroes working hard yet seen community,Telegram,2021-02-19,te praise,300.0,400.0,150.0,0.003022122902,4.331709493,25.80518089,TEC15
4230,iviangita,iviangita,transparency audit,Telegram,2021-02-19,te praise,120.0,300.0,100.0,0.001813643103,2.599555114,25.80518089,TEC10
4231,iviangita,iviangita,attending last legal call sharing feedback legal documents,Telegram,2021-02-19,te praise,50.0,100.0,80.0,0.0009193231985,1.317696585,25.80518089,TEC4
4232,iviangita,zeptimusQ,joining transparency call feedback mutual accountabilit,Telegram,2021-02-22,te praise,60.0,200.0,80.0,0.001216683652,1.743913234,25.80518089,TEC10
4233,iviangita,Tam2140,airdropping first time new swiss association members contacted let know cslove head swag shop spend,Telegram,2021-02-23,commons stack,50.0,400.0,200.0,0.002420104974,3.46881713,25.80518089,TEC2
4234,iviangita,zeptimusQ,database always date,Telegram,2021-02-23,te praise,120.0,300.0,100.0,0.001813643103,2.599555114,25.80518089,TEC1
4235,iviangita,JessicaZartler,joining comms working group calls efforts supporting multifaceted jobs communications thank much,Telegram,2021-02-23,te praise,40.0,50.0,80.0,0.000752629433,1.078768854,25.80518089,TEC1
4236,iviangita,freedumbs00,always working rest us also vco crbp makes new leader impact hours zeptimusq sembrestels,Telegram,2021-02-25,te praise,400.0,300.0,150.0,0.003121060306,4.473519773,25.80518089,TEC2
4237,iviangita,iviangita,helping discord migration,Telegram,2021-02-26,te praise,80.0,200.0,100.0,0.001408201416,2.018422029,25.80518089,TEC1
4238,iviangita,iviangita,getting transparency audits running amazing ideas,Telegram,2021-02-26,te praise,250.0,200.0,100.0,0.002020661741,2.896281829,25.80518089,TEC10
4239,iviangita,iviangita,attending legal wg meeting hacking hatch dao terms,Telegram,2021-02-26,te praise,40.0,100.0,80.0,0.0008832961205,1.266057773,25.80518089,TEC4
4240,iviangita,JessicaZartler,managing praise dishing,Telegram,2021-02-26,te praise,450.0,1000.0,150.0,0.005130529322,7.353758695,25.80518089,TEC16
4241,iviangita,JuankBell,helping migration communication strategy really amazing count,Token Engineering Commons,2021-02-25,praise,150.0,200.0,100.0,0.001660390962,2.379893712,25.80518089,TEC4
4242,mateodaza,liviade,enlightening source cred sync,Telegram,2021-02-15,te praise,110.0,500.0,100.0,0.002300282775,3.297071978,24.81327975,TEC1
4243,mateodaza,iviangita,really bringing source cred bringing people process ' source cred really cool work source cred groups coming asking help,Telegram,2021-02-19,te praise,550.0,500.0,200.0,0.004482792247,6.425335554,24.81327975,TEC2
4244,mateodaza,iviangita,great hack sessions source cred,Telegram,2021-02-19,te praise,200.0,600.0,100.0,0.002885859852,4.136399121,24.81327975,TEC5
4245,mateodaza,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,24.81327975,TEC15
4246,mateodaza,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,60.0,100.0,80.0,0.0009553502765,1.369335396,24.81327975,TEC2
4247,mateodaza,iviangita,hard work source cred integration ' always easy fun collaborate,Telegram,2021-02-26,te praise,300.0,500.0,100.0,0.002984797256,4.278209401,24.81327975,TEC1
4248,mateodaza,iviangita,joining discussion hacking sessions source cred,Telegram,2021-02-26,te praise,120.0,100.0,80.0,0.001171512744,1.679168267,24.81327975,TEC1
4249,mateodaza,iviangita,great work commons simulator bringing home,Telegram,2021-02-26,te praise,150.0,200.0,80.0,0.001540927353,2.20866254,24.81327975,TEC5
4250,mateodaza,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,24.81327975,TEC15
4251,Sponnet2,Tam2140,efforts bringing swiss association dapp light day ' almost finish line folks almost,Telegram,2021-02-23,commons stack,500.0,4000.0,150.0,0.01315066597,18.84928789,24.12411613,TEC5
4252,Sponnet2,iviangita,contributing making swiss membership dapp today,Telegram,2021-02-26,te praise,200.0,200.0,150.0,0.002139185372,3.0661657,24.12411613,TEC5
4253,Sponnet2,iviangita,great work commons simulator bringing home,Telegram,2021-02-26,te praise,150.0,200.0,80.0,0.001540927353,2.20866254,24.12411613,TEC5
4254,rdfbbx#6437,Krisjones,long late nights staying debugging waiting responses,Token Engineering Commons,2021-01-27,general,120.0,100.0,100.0,0.001290976353,1.850399439,21.99425075,TEC2
4255,rdfbbx#6437,Krisjones,letting test multiple contributor praise,Token Engineering Commons,2021-01-27,general,100.0,100.0,100.0,0.001218922197,1.747121815,21.99425075,TEC16
4256,rdfbbx#6437,rdfbbx#6437,test,Token Engineering Commons,2021-01-28,general,,,,0.0,0.0,21.99425075,TEC9
4257,rdfbbx#6437,rdfbbx#6437,praise bot features,Commons Stack,2021-02-03,praise,150.0,200.0,100.0,0.001660390962,2.379893712,21.99425075,TEC16
4258,rdfbbx#6437,rdfbbx#6437,deploying praise bot,Token Engineering Commons,2021-02-03,general,,,,0.0,0.0,21.99425075,TEC16
4259,rdfbbx#6437,rdfbbx#6437,test,Token Engineering Commons,2021-02-03,praise,,,,0.0,0.0,21.99425075,TEC9
4260,rdfbbx#6437,rdfbbx#6437,test,Commons Stack,2021-02-03,praise,,,,0.0,0.0,21.99425075,TEC9
4261,rdfbbx#6437,rdfbbx#6437,test,Token Engineering Commons,2021-02-03,praise,,,,0.0,0.0,21.99425075,TEC9
4262,rdfbbx#6437,rdfbbx#6437,test,Token Engineering Commons,2021-02-03,praise,,,,0.0,0.0,21.99425075,TEC9
4263,rdfbbx#6437,Krisjones,log,Commons Stack,2021-02-03,praise,,,,0.0,0.0,21.99425075,TEC5
4264,rdfbbx#6437,rdfbbx#6437,testing everything ok,Commons Stack,2021-02-04,praise,,,,0.0,0.0,21.99425075,TEC2
4265,rdfbbx#6437,rdfbbx#6437,received notification last praise,Commons Stack,2021-02-04,praise,10.0,10.0,15.0,0.0001517581218,0.2175199745,21.99425075,TEC16
4266,rdfbbx#6437,rdfbbx#6437,test,Token Engineering Commons,2021-02-08,praise,,,,0.0,0.0,21.99425075,TEC9
4267,rdfbbx#6437,rdfbbx#6437,test,Bot Training Ground,2021-02-08,obshchee,,,,0.0,0.0,21.99425075,TEC9
4268,rdfbbx#6437,rdfbbx#6437,test,Bot Training Ground,2021-02-08,obshchee,,,,0.0,0.0,21.99425075,TEC9
4269,rdfbbx#6437,rdfbbx#6437,test,Token Engineering Commons,2021-02-08,praise,,,,0.0,0.0,21.99425075,TEC9
